session_id,user_id,session_start,session_end,session_duration_min,device,region,channel,product_category,revenue,bounce_flag,max_funnel_stage
SES00823,USR00823,"2025-10-23 00:19:43","2025-10-23 00:22:43",3,Tablet,North,"Google Ads",Beauty,0.00,Yes,Browse
SES00824,USR00824,"2025-10-21 13:17:31","2025-10-21 13:17:31",0,Mobile,East,"Google Ads",Electronics,0.00,Yes,Browse
SES00825,USR00825,"2025-10-22 00:26:50","2025-10-22 00:31:50",5,Desktop,North,"Google Ads",Electronics,0.00,Yes,Checkout
SES00826,USR00826,"2025-10-15 21:09:54","2025-10-15 21:09:54",0,Tablet,West,Organic,Fashion,0.00,Yes,Browse
SES00827,USR00827,"2025-10-05 05:27:09","2025-10-05 05:34:09",7,Desktop,South,"Social Media",Home,0.00,Yes,Checkout
SES00828,USR00828,"2025-10-07 14:44:21","2025-10-07 14:51:21",7,Mobile,West,Email,Electronics,0.00,Yes,Checkout
SES00829,USR00829,"2025-10-21 06:17:52","2025-10-21 06:26:52",9,Tablet,East,"Social Media",Fashion,0.00,Yes,Checkout
SES00830,USR00830,"2025-10-26 23:16:07","2025-10-26 23:20:07",4,Tablet,East,"Google Ads",Home,0.00,Yes,Browse
SES00831,USR00831,"2025-10-16 10:05:25","2025-10-16 10:09:25",4,Mobile,West,Organic,Beauty,0.00,Yes,Browse
SES00832,USR00832,"2025-10-24 22:31:19","2025-10-24 22:41:19",10,Mobile,West,"Social Media",Electronics,0.00,Yes,Checkout
SES00833,USR00833,"2025-10-11 23:40:13","2025-10-11 23:43:13",3,Desktop,East,Email,Electronics,0.00,Yes,Browse
SES00834,USR00834,"2025-10-20 08:12:19","2025-10-20 08:20:19",8,Desktop,East,Email,Sports,1207.84,No,Purchase
SES00835,USR00835,"2025-10-23 21:54:18","2025-10-23 21:54:18",0,Mobile,East,"Social Media",Sports,0.00,Yes,Browse
SES00836,USR00836,"2025-10-12 18:58:57","2025-10-12 19:02:57",4,Tablet,East,"Google Ads",Electronics,0.00,Yes,Browse
SES00837,USR00837,"2025-10-05 16:14:46","2025-10-05 16:14:46",0,Mobile,East,Email,Fashion,0.00,Yes,Browse
SES00838,USR00838,"2025-10-05 21:35:34","2025-10-05 21:43:34",8,Mobile,South,Email,Fashion,649.75,No,Purchase
SES00839,USR00839,"2025-10-08 21:15:42","2025-10-08 21:18:42",3,Tablet,South,"Social Media",Sports,0.00,Yes,Browse
SES00840,USR00840,"2025-10-18 05:16:06","2025-10-18 05:21:06",5,Desktop,South,Organic,Fashion,0.00,Yes,Browse
SES00841,USR00841,"2025-10-20 09:27:30","2025-10-20 09:32:30",5,Mobile,South,Email,Fashion,0.00,Yes,Browse
SES00842,USR00842,"2025-10-10 06:44:42","2025-10-10 06:46:42",2,Mobile,West,"Google Ads",Beauty,0.00,Yes,Browse
SES00843,USR00843,"2025-10-13 23:57:29","2025-10-14 00:00:29",3,Mobile,North,Email,Home,0.00,Yes,Browse
SES00844,USR00844,"2025-10-04 02:54:35","2025-10-04 02:54:35",0,Mobile,West,"Social Media",Electronics,0.00,Yes,Browse
SES00845,USR00845,"2025-10-21 19:45:36","2025-10-21 19:45:36",0,Desktop,North,Organic,Home,0.00,Yes,Browse
SES00846,USR00846,"2025-10-28 00:03:37","2025-10-28 00:05:37",2,Mobile,West,Email,Beauty,0.00,Yes,Browse
SES00847,USR00847,"2025-10-12 13:31:14","2025-10-12 13:31:14",0,Mobile,East,Email,Sports,0.00,Yes,Browse
SES00848,USR00848,"2025-10-11 19:31:53","2025-10-11 19:35:53",4,Mobile,North,"Social Media",Electronics,0.00,Yes,Browse
SES00849,USR00849,"2025-10-11 19:17:00","2025-10-11 19:25:00",8,Mobile,South,Organic,Sports,0.00,Yes,Checkout
SES00850,USR00850,"2025-10-08 20:23:16","2025-10-08 20:32:16",9,Mobile,South,Organic,Electronics,1762.67,No,Purchase
SES00851,USR00851,"2025-10-21 03:27:37","2025-10-21 03:27:37",0,Desktop,South,Organic,Sports,0.00,Yes,Browse
SES00852,USR00852,"2025-10-13 18:35:06","2025-10-13 18:35:06",0,Mobile,South,Email,Sports,0.00,Yes,Browse
SES00853,USR00853,"2025-10-13 01:57:18","2025-10-13 01:59:18",2,Mobile,East,"Google Ads",Electronics,0.00,Yes,Browse
SES00854,USR00854,"2025-10-20 19:55:57","2025-10-20 20:06:57",11,Tablet,South,Email,Home,670.60,No,Purchase
SES00855,USR00855,"2025-10-26 04:12:14","2025-10-26 04:17:14",5,Mobile,West,"Social Media",Home,0.00,Yes,Checkout
SES00856,USR00856,"2025-10-04 18:07:49","2025-10-04 18:11:49",4,Tablet,West,Organic,Beauty,0.00,Yes,Checkout
SES00857,USR00857,"2025-10-31 08:11:31","2025-10-31 08:11:31",0,Tablet,East,Organic,Sports,0.00,Yes,Browse
SES00858,USR00858,"2025-10-11 19:47:33","2025-10-11 19:55:33",8,Tablet,South,Organic,Home,0.00,Yes,Checkout
SES00859,USR00859,"2025-10-26 18:31:29","2025-10-26 18:38:29",7,Mobile,East,"Social Media",Fashion,0.00,Yes,Checkout
SES00860,USR00860,"2025-10-31 02:31:21","2025-10-31 02:40:21",9,Mobile,South,"Google Ads",Fashion,0.00,Yes,Checkout
SES00861,USR00861,"2025-10-09 06:48:57","2025-10-09 06:51:57",3,Desktop,South,Email,Home,0.00,Yes,Browse
SES00862,USR00862,"2025-10-27 16:17:08","2025-10-27 16:23:08",6,Tablet,West,"Social Media",Home,0.00,Yes,Checkout
SES00863,USR00863,"2025-10-25 07:07:25","2025-10-25 07:07:25",0,Mobile,West,Email,Fashion,0.00,Yes,Browse
SES00864,USR00864,"2025-10-13 08:02:25","2025-10-13 08:02:25",0,Desktop,West,"Social Media",Electronics,0.00,Yes,Browse
SES00865,USR00865,"2025-10-22 06:39:53","2025-10-22 06:41:53",2,Mobile,South,Email,Fashion,0.00,Yes,Browse
SES00866,USR00866,"2025-10-08 18:26:24","2025-10-08 18:39:24",13,Tablet,South,"Social Media",Beauty,1028.80,No,Purchase
SES00867,USR00867,"2025-10-11 16:55:45","2025-10-11 16:58:45",3,Tablet,East,"Google Ads",Home,0.00,Yes,Browse
SES00868,USR00868,"2025-10-19 19:57:26","2025-10-19 19:59:26",2,Desktop,East,Email,Electronics,0.00,Yes,Browse
SES00869,USR00869,"2025-10-11 07:59:44","2025-10-11 08:03:44",4,Desktop,North,"Social Media",Beauty,0.00,Yes,Browse
SES00870,USR00870,"2025-10-18 03:19:32","2025-10-18 03:24:32",5,Desktop,South,"Social Media",Electronics,0.00,Yes,Browse
SES00871,USR00871,"2025-10-12 01:15:50","2025-10-12 01:15:50",0,Tablet,South,"Google Ads",Beauty,0.00,Yes,Browse
SES00872,USR00872,"2025-10-21 15:56:09","2025-10-21 15:56:09",0,Desktop,West,"Social Media",Fashion,0.00,Yes,Browse
SES00873,USR00873,"2025-10-20 17:26:37","2025-10-20 17:30:37",4,Mobile,South,Organic,Electronics,0.00,Yes,Browse
SES00874,USR00874,"2025-10-21 01:00:20","2025-10-21 01:05:20",5,Mobile,East,Organic,Sports,0.00,Yes,Browse
SES00875,USR00875,"2025-10-18 21:02:53","2025-10-18 21:10:53",8,Desktop,North,Email,Fashion,0.00,Yes,Checkout
SES00876,USR00876,"2025-10-07 15:52:05","2025-10-07 15:55:05",3,Mobile,West,Organic,Sports,0.00,Yes,Browse
SES00877,USR00877,"2025-10-23 01:30:38","2025-10-23 01:30:38",0,Mobile,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00878,USR00878,"2025-10-28 17:19:19","2025-10-28 17:27:19",8,Mobile,North,"Social Media",Beauty,0.00,Yes,Checkout
SES00879,USR00879,"2025-10-21 23:08:36","2025-10-21 23:08:36",0,Mobile,East,Organic,Sports,0.00,Yes,Browse
SES00880,USR00880,"2025-10-26 09:34:05","2025-10-26 09:34:05",0,Desktop,West,Email,Home,0.00,Yes,Browse
SES00881,USR00881,"2025-10-30 02:04:46","2025-10-30 02:13:46",9,Tablet,South,Organic,Fashion,0.00,Yes,Checkout
SES00882,USR00882,"2025-10-02 15:01:30","2025-10-02 15:15:30",14,Tablet,West,Email,Sports,684.51,No,Purchase
SES00883,USR00883,"2025-10-24 03:15:09","2025-10-24 03:18:09",3,Desktop,East,Organic,Beauty,0.00,Yes,Browse
SES00884,USR00884,"2025-10-14 07:46:57","2025-10-14 07:59:57",13,Mobile,West,Organic,Fashion,498.52,No,Purchase
SES00885,USR00885,"2025-10-02 06:30:48","2025-10-02 06:30:48",0,Tablet,South,"Google Ads",Beauty,0.00,Yes,Browse
SES00886,USR00886,"2025-10-07 14:47:59","2025-10-07 14:50:59",3,Mobile,South,"Google Ads",Fashion,0.00,Yes,Browse
SES00887,USR00887,"2025-10-16 21:02:41","2025-10-16 21:04:41",2,Desktop,West,"Social Media",Electronics,0.00,Yes,Browse
SES00888,USR00888,"2025-10-12 02:02:44","2025-10-12 02:14:44",12,Mobile,West,Email,Sports,378.98,No,Purchase
SES00889,USR00889,"2025-10-24 19:02:20","2025-10-24 19:07:20",5,Desktop,South,"Social Media",Fashion,0.00,Yes,Browse
SES00890,USR00890,"2025-10-21 12:49:46","2025-10-21 12:51:46",2,Tablet,North,Email,Home,0.00,Yes,Browse
SES00891,USR00891,"2025-10-07 11:11:49","2025-10-07 11:15:49",4,Tablet,South,"Social Media",Home,0.00,Yes,Checkout
SES00892,USR00892,"2025-10-17 02:18:50","2025-10-17 02:24:50",6,Desktop,North,"Google Ads",Home,0.00,Yes,Checkout
SES00893,USR00893,"2025-10-06 10:50:25","2025-10-06 10:54:25",4,Desktop,East,"Social Media",Beauty,0.00,Yes,Browse
SES00894,USR00894,"2025-10-23 00:05:41","2025-10-23 00:08:41",3,Desktop,South,Email,Fashion,0.00,Yes,Browse
SES00895,USR00895,"2025-10-19 13:59:26","2025-10-19 14:01:26",2,Tablet,South,Organic,Home,0.00,Yes,Browse
SES00896,USR00896,"2025-10-03 23:24:54","2025-10-03 23:34:54",10,Desktop,South,"Social Media",Beauty,631.75,No,Purchase
SES00897,USR00897,"2025-10-29 20:25:39","2025-10-29 20:25:39",0,Desktop,West,"Social Media",Home,0.00,Yes,Browse
SES00898,USR00898,"2025-10-16 04:38:08","2025-10-16 04:38:08",0,Desktop,East,"Google Ads",Home,0.00,Yes,Browse
SES00899,USR00899,"2025-10-02 11:36:48","2025-10-02 11:36:48",0,Mobile,South,Email,Beauty,0.00,Yes,Browse
SES00900,USR00900,"2025-10-26 05:28:43","2025-10-26 05:32:43",4,Mobile,East,Email,Sports,0.00,Yes,Browse
SES00901,USR00901,"2025-10-08 14:47:50","2025-10-08 14:58:50",11,Desktop,East,Organic,Fashion,1204.92,No,Purchase
SES00902,USR00902,"2025-10-12 10:52:06","2025-10-12 10:52:06",0,Desktop,North,Email,Beauty,0.00,Yes,Browse
SES00903,USR00903,"2025-10-06 08:04:12","2025-10-06 08:04:12",0,Mobile,South,Email,Sports,0.00,Yes,Browse
SES00904,USR00904,"2025-10-16 02:28:35","2025-10-16 02:33:35",5,Mobile,East,Organic,Electronics,0.00,Yes,Browse
SES00905,USR00905,"2025-10-24 17:39:35","2025-10-24 17:41:35",2,Tablet,South,Email,Beauty,0.00,Yes,Browse
SES00906,USR00906,"2025-10-15 12:14:13","2025-10-15 12:14:13",0,Mobile,West,Email,Beauty,0.00,Yes,Browse
SES00907,USR00907,"2025-10-13 07:09:28","2025-10-13 07:15:28",6,Mobile,North,Organic,Beauty,0.00,Yes,Checkout
SES00908,USR00908,"2025-10-27 10:30:09","2025-10-27 10:41:09",11,Tablet,West,"Social Media",Fashion,1024.97,No,Purchase
SES00909,USR00909,"2025-10-11 10:07:29","2025-10-11 10:07:29",0,Tablet,West,Organic,Fashion,0.00,Yes,Browse
SES00910,USR00910,"2025-10-05 23:45:07","2025-10-05 23:45:07",0,Mobile,North,Email,Home,0.00,Yes,Browse
SES00911,USR00911,"2025-10-18 11:52:53","2025-10-18 11:55:53",3,Desktop,East,"Google Ads",Fashion,0.00,Yes,Browse
SES00912,USR00912,"2025-10-30 20:54:58","2025-10-30 20:54:58",0,Mobile,East,"Social Media",Fashion,0.00,Yes,Browse
SES00913,USR00913,"2025-10-27 21:06:27","2025-10-27 21:06:27",0,Tablet,West,Organic,Fashion,0.00,Yes,Browse
SES00914,USR00914,"2025-10-24 01:27:02","2025-10-24 01:29:02",2,Desktop,East,"Google Ads",Sports,0.00,Yes,Browse
SES00915,USR00915,"2025-10-23 18:41:36","2025-10-23 18:43:36",2,Desktop,East,Organic,Beauty,0.00,Yes,Browse
SES00916,USR00916,"2025-10-19 04:03:30","2025-10-19 04:08:30",5,Desktop,South,"Social Media",Home,0.00,Yes,Browse
SES00917,USR00917,"2025-10-08 21:21:36","2025-10-08 21:31:36",10,Mobile,West,"Google Ads",Fashion,484.61,No,Purchase
SES00918,USR00918,"2025-10-27 12:08:27","2025-10-27 12:12:27",4,Desktop,West,Email,Sports,0.00,Yes,Browse
SES00919,USR00919,"2025-10-16 16:03:15","2025-10-16 16:13:15",10,Mobile,North,Organic,Beauty,0.00,Yes,Checkout
SES00920,USR00920,"2025-10-20 19:59:21","2025-10-20 19:59:21",0,Tablet,North,"Social Media",Fashion,0.00,Yes,Browse
SES00921,USR00921,"2025-10-02 14:31:56","2025-10-02 14:33:56",2,Desktop,West,Organic,Beauty,0.00,Yes,Browse
SES00922,USR00922,"2025-10-13 20:48:39","2025-10-13 20:50:39",2,Tablet,North,Email,Electronics,0.00,Yes,Browse
SES00923,USR00923,"2025-10-04 19:35:08","2025-10-04 19:38:08",3,Tablet,East,"Social Media",Electronics,0.00,Yes,Browse
SES00924,USR00924,"2025-10-03 00:37:04","2025-10-03 00:44:04",7,Mobile,North,Email,Electronics,0.00,Yes,Checkout
SES00925,USR00925,"2025-10-23 15:32:56","2025-10-23 15:44:56",12,Tablet,West,Email,Home,1964.80,No,Purchase
SES00926,USR00926,"2025-10-23 23:13:56","2025-10-23 23:15:56",2,Mobile,North,Organic,Sports,0.00,Yes,Browse
SES00927,USR00927,"2025-10-05 01:41:35","2025-10-05 01:45:35",4,Mobile,East,Organic,Electronics,0.00,Yes,Browse
SES00928,USR00928,"2025-10-30 18:33:36","2025-10-30 18:33:36",0,Tablet,North,Organic,Sports,0.00,Yes,Browse
SES00929,USR00929,"2025-10-01 21:58:55","2025-10-01 22:10:55",12,Tablet,South,Email,Beauty,1504.63,No,Purchase
SES00930,USR00930,"2025-10-23 05:39:10","2025-10-23 05:47:10",8,Tablet,West,Email,Beauty,0.00,Yes,Checkout
SES00931,USR00931,"2025-10-09 04:55:11","2025-10-09 05:04:11",9,Mobile,North,Email,Electronics,1726.89,No,Purchase
SES00932,USR00932,"2025-10-21 17:39:47","2025-10-21 17:39:47",0,Tablet,West,"Social Media",Home,0.00,Yes,Browse
SES00933,USR00933,"2025-10-03 18:34:48","2025-10-03 18:40:48",6,Mobile,West,Organic,Home,0.00,Yes,Checkout
SES00934,USR00934,"2025-10-16 11:01:58","2025-10-16 11:03:58",2,Mobile,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00935,USR00935,"2025-10-14 14:33:04","2025-10-14 14:40:04",7,Mobile,West,"Google Ads",Sports,0.00,Yes,Checkout
SES00936,USR00936,"2025-10-31 10:21:37","2025-10-31 10:21:37",0,Tablet,East,Organic,Sports,0.00,Yes,Browse
SES00937,USR00937,"2025-10-13 20:33:47","2025-10-13 20:33:47",0,Desktop,North,"Google Ads",Fashion,0.00,Yes,Browse
SES00938,USR00938,"2025-10-25 18:22:21","2025-10-25 18:29:21",7,Mobile,West,"Google Ads",Beauty,0.00,Yes,Checkout
SES00939,USR00939,"2025-10-05 01:59:04","2025-10-05 01:59:04",0,Mobile,East,Email,Beauty,0.00,Yes,Browse
SES00940,USR00940,"2025-10-26 13:14:34","2025-10-26 13:19:34",5,Tablet,South,Organic,Beauty,0.00,Yes,Browse
SES00941,USR00941,"2025-10-13 10:53:13","2025-10-13 10:55:13",2,Tablet,North,"Google Ads",Home,0.00,Yes,Browse
SES00942,USR00942,"2025-10-08 16:15:34","2025-10-08 16:26:34",11,Tablet,East,Organic,Electronics,969.30,No,Purchase
SES00943,USR00943,"2025-10-21 14:57:21","2025-10-21 15:04:21",7,Desktop,South,Email,Fashion,0.00,Yes,Checkout
SES00944,USR00944,"2025-10-06 03:45:37","2025-10-06 03:55:37",10,Tablet,North,Organic,Electronics,1154.34,No,Purchase
SES00945,USR00945,"2025-10-23 05:17:47","2025-10-23 05:22:47",5,Tablet,West,"Social Media",Home,0.00,Yes,Browse
SES00946,USR00946,"2025-10-26 20:02:14","2025-10-26 20:07:14",5,Desktop,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00947,USR00947,"2025-10-19 01:38:09","2025-10-19 01:42:09",4,Desktop,North,Email,Sports,0.00,Yes,Browse
SES00948,USR00948,"2025-10-09 20:28:58","2025-10-09 20:36:58",8,Desktop,East,"Google Ads",Electronics,0.00,Yes,Checkout
SES00949,USR00949,"2025-10-10 22:03:14","2025-10-10 22:10:14",7,Mobile,East,"Google Ads",Home,0.00,Yes,Checkout
SES00950,USR00950,"2025-10-29 03:05:37","2025-10-29 03:05:37",0,Desktop,East,Email,Home,0.00,Yes,Browse
SES00951,USR00951,"2025-10-20 18:54:57","2025-10-20 18:54:57",0,Mobile,East,"Google Ads",Sports,0.00,Yes,Browse
SES00952,USR00952,"2025-10-30 07:18:23","2025-10-30 07:22:23",4,Desktop,North,"Google Ads",Sports,0.00,Yes,Checkout
SES00953,USR00953,"2025-10-03 13:22:39","2025-10-03 13:24:39",2,Mobile,West,"Social Media",Beauty,0.00,Yes,Browse
SES00954,USR00954,"2025-10-09 08:51:36","2025-10-09 08:51:36",0,Mobile,East,"Google Ads",Home,0.00,Yes,Browse
SES00955,USR00955,"2025-10-15 02:34:35","2025-10-15 02:34:35",0,Mobile,East,Organic,Electronics,0.00,Yes,Browse
SES00956,USR00956,"2025-10-14 12:27:30","2025-10-14 12:31:30",4,Tablet,North,"Social Media",Fashion,0.00,Yes,Browse
SES00957,USR00957,"2025-10-05 00:43:05","2025-10-05 00:52:05",9,Tablet,West,"Google Ads",Beauty,0.00,Yes,Checkout
SES00958,USR00958,"2025-10-01 20:59:32","2025-10-01 21:06:32",7,Mobile,East,"Google Ads",Fashion,0.00,Yes,Checkout
SES00959,USR00959,"2025-10-29 20:42:47","2025-10-29 20:48:47",6,Desktop,West,"Social Media",Fashion,0.00,Yes,Checkout
SES00960,USR00960,"2025-10-18 10:49:12","2025-10-18 10:49:12",0,Mobile,North,"Google Ads",Beauty,0.00,Yes,Browse
SES00961,USR00961,"2025-10-09 21:56:50","2025-10-09 21:56:50",0,Tablet,South,"Google Ads",Sports,0.00,Yes,Browse
SES00962,USR00962,"2025-10-11 10:36:24","2025-10-11 10:45:24",9,Mobile,North,"Google Ads",Home,1890.73,No,Purchase
SES00963,USR00963,"2025-10-17 06:37:59","2025-10-17 06:46:59",9,Mobile,West,Organic,Sports,0.00,Yes,Checkout
SES00964,USR00964,"2025-10-06 21:34:06","2025-10-06 21:37:06",3,Desktop,West,Organic,Sports,0.00,Yes,Browse
SES00965,USR00965,"2025-10-28 01:31:55","2025-10-28 01:36:55",5,Mobile,South,Organic,Sports,0.00,Yes,Browse
SES00966,USR00966,"2025-10-15 08:57:36","2025-10-15 09:03:36",6,Mobile,South,Organic,Sports,299.33,No,Purchase
SES00967,USR00967,"2025-10-25 09:57:29","2025-10-25 09:57:29",0,Desktop,East,"Google Ads",Beauty,0.00,Yes,Browse
SES00968,USR00968,"2025-10-26 17:57:51","2025-10-26 18:07:51",10,Desktop,West,Organic,Fashion,1815.77,No,Purchase
SES00969,USR00969,"2025-10-07 13:02:00","2025-10-07 13:08:00",6,Tablet,North,Organic,Fashion,0.00,Yes,Checkout
SES00970,USR00970,"2025-10-19 02:58:42","2025-10-19 02:58:42",0,Desktop,North,Email,Home,0.00,Yes,Browse
SES00971,USR00971,"2025-10-18 13:53:24","2025-10-18 13:56:24",3,Mobile,East,Organic,Beauty,0.00,Yes,Browse
SES00972,USR00972,"2025-10-25 16:28:25","2025-10-25 16:38:25",10,Mobile,South,Organic,Home,974.68,No,Purchase
SES00973,USR00973,"2025-10-13 11:21:50","2025-10-13 11:23:50",2,Tablet,East,Email,Sports,0.00,Yes,Browse
SES00974,USR00974,"2025-10-10 18:21:26","2025-10-10 18:21:26",0,Mobile,West,"Social Media",Beauty,0.00,Yes,Browse
SES00975,USR00975,"2025-10-19 23:55:59","2025-10-20 00:05:59",10,Tablet,West,Email,Sports,0.00,Yes,Checkout
SES00976,USR00976,"2025-10-28 17:02:59","2025-10-28 17:09:59",7,Mobile,East,"Google Ads",Fashion,0.00,Yes,Checkout
SES00977,USR00977,"2025-10-19 12:19:05","2025-10-19 12:19:05",0,Tablet,East,"Social Media",Electronics,0.00,Yes,Browse
SES00978,USR00978,"2025-10-11 14:28:34","2025-10-11 14:36:34",8,Mobile,West,"Google Ads",Home,0.00,Yes,Checkout
SES00979,USR00979,"2025-10-25 10:03:05","2025-10-25 10:11:05",8,Desktop,South,"Google Ads",Sports,1998.51,No,Purchase
SES00980,USR00980,"2025-10-27 12:52:25","2025-10-27 13:02:25",10,Desktop,North,Email,Sports,497.87,No,Purchase
SES00981,USR00981,"2025-10-15 19:07:28","2025-10-15 19:18:28",11,Desktop,South,Email,Fashion,1773.25,No,Purchase
SES00982,USR00982,"2025-10-24 04:44:42","2025-10-24 04:44:42",0,Desktop,West,Email,Electronics,0.00,Yes,Browse
SES00983,USR00983,"2025-10-16 13:26:37","2025-10-16 13:34:37",8,Desktop,North,"Google Ads",Home,0.00,Yes,Checkout
SES00984,USR00984,"2025-10-24 13:57:31","2025-10-24 13:57:31",0,Desktop,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00985,USR00985,"2025-10-25 11:46:24","2025-10-25 11:49:24",3,Desktop,North,"Google Ads",Beauty,0.00,Yes,Browse
SES00986,USR00986,"2025-10-19 15:03:33","2025-10-19 15:03:33",0,Desktop,West,"Google Ads",Electronics,0.00,Yes,Browse
SES00987,USR00987,"2025-10-08 04:41:39","2025-10-08 04:48:39",7,Mobile,West,Organic,Electronics,0.00,Yes,Checkout
SES00988,USR00988,"2025-10-29 20:06:38","2025-10-29 20:09:38",3,Mobile,East,Email,Fashion,0.00,Yes,Browse
SES00989,USR00989,"2025-10-25 23:34:07","2025-10-25 23:37:07",3,Desktop,South,"Google Ads",Fashion,0.00,Yes,Browse
SES00990,USR00990,"2025-10-29 18:13:08","2025-10-29 18:13:08",0,Tablet,North,Organic,Electronics,0.00,Yes,Browse
SES00991,USR00991,"2025-10-10 06:15:05","2025-10-10 06:21:05",6,Mobile,North,Organic,Beauty,0.00,Yes,Checkout
SES00992,USR00992,"2025-10-23 14:12:21","2025-10-23 14:12:21",0,Tablet,South,"Social Media",Home,0.00,Yes,Browse
SES00993,USR00993,"2025-10-19 15:19:07","2025-10-19 15:22:07",3,Desktop,East,"Google Ads",Sports,0.00,Yes,Browse
SES00994,USR00994,"2025-10-19 09:34:45","2025-10-19 09:45:45",11,Desktop,East,"Social Media",Fashion,1455.76,No,Purchase
SES00995,USR00995,"2025-10-24 04:46:24","2025-10-24 04:51:24",5,Desktop,South,Email,Beauty,0.00,Yes,Browse
SES00996,USR00996,"2025-10-28 13:19:31","2025-10-28 13:19:31",0,Tablet,South,"Google Ads",Electronics,0.00,Yes,Browse
SES00997,USR00997,"2025-10-08 04:01:32","2025-10-08 04:08:32",7,Mobile,West,Organic,Home,0.00,Yes,Checkout
SES00998,USR00998,"2025-10-06 21:55:07","2025-10-06 21:55:07",0,Tablet,West,Organic,Fashion,0.00,Yes,Browse
SES00999,USR00999,"2025-10-04 06:14:12","2025-10-04 06:17:12",3,Mobile,North,"Google Ads",Beauty,0.00,Yes,Browse
SES01000,USR01000,"2025-10-29 01:48:28","2025-10-29 01:48:28",0,Mobile,South,Email,Electronics,0.00,Yes,Browse
